Bx,By,Bz
2.353113124817305,2.7263957907044722,0.5990938322128033
2.348143817597194,2.7263957907044722,0.5990938322128033
2.348143817597194,2.7246419175679626,0.600701549254604
2.359251680795089,2.7246419175679626,0.600701549254604
2.359251680795089,2.7246419175679626,0.5932475884244373
2.362759427068109,2.7167494884536687,0.5932475884244373
2.362759427068109,2.7167494884536687,0.5901783104355451
2.3501900029231217,2.727272727272727,0.5901783104355451
2.3501900029231217,2.727272727272727,0.6275942706810874
2.362759427068109,2.71821104940076,0.6102016954106986
2.362759427068109,2.71821104940076,0.6102016954106986
2.365097924583455,2.719380298158433,0.6021631102016954
2.365097924583455,2.719380298158433,0.6021631102016954
2.358082432037416,2.7187956737795966,0.6014323297281496
2.358082432037416,2.7187956737795966,0.6014323297281496
2.358082432037416,2.7185033615901784,0.6018707980122772
2.3586670564162526,2.7185033615901784,0.6018707980122772
2.3586670564162526,2.7281496638409823,0.6071324174218065
2.3598363051739257,2.7281496638409823,0.6071324174218065
2.3598363051739257,2.7281496638409823,0.6068401052323882
2.363928675825782,2.726103478515054,0.6068401052323882
2.363928675825782,2.726103478515054,0.5964630225080386
2.357790119847998,2.7223034200526164,0.5964630225080386
2.357790119847998,2.7223034200526164,0.6338789827535808
2.3595439929845075,2.726103478515054,0.6023092662964046
2.3595439929845075,2.726103478515054,0.6023092662964046
2.360128617363344,2.7091493715287926,0.6069862613270973
2.360128617363344,2.7091493715287926,0.6069862613270973
2.360128617363344,2.723180356620871,0.6024554223911137
2.360128617363344,2.723180356620871,0.6024554223911137
2.360128617363344,2.7185033615901784,0.6034785150540778
2.3583747442268344,2.7185033615901784,0.6034785150540778
2.3583747442268344,2.7164571762642504,0.6091786027477346
2.3633440514469455,2.7164571762642504,0.6091786027477346
2.3633440514469455,2.7164571762642504,0.6021631102016954
2.3574978076585795,2.714410990938322,0.6021631102016954
2.3574978076585795,2.714410990938322,0.610494007600117
2.363928675825782,2.7158725518854134,0.610494007600117
2.363928675825782,2.7158725518854134,0.610494007600117
2.3566208710903243,2.712072493422976,0.6065477930429699
2.3566208710903243,2.712072493422976,0.6065477930429699
2.358082432037416,2.7126571178018124,0.6052323881905876
2.358082432037416,2.7126571178018124,0.6052323881905876
2.3548669979538146,2.712072493422976,0.6091786027477346
2.3548669979538146,2.712072493422976,0.6091786027477346
2.392282958199357,2.70622624963461,0.595878398129202
2.358959368605671,2.70622624963461,0.595878398129202
2.358959368605671,2.709733995907629,0.6116632563577902
2.3607132417421806,2.709733995907629,0.6116632563577902
2.3607132417421806,2.709733995907629,0.6100555393159894
2.369774919614148,2.7103186202864658,0.6100555393159894
2.369774919614148,2.7103186202864658,0.6179479684302835
2.3586670564162526,2.7041800643086815,0.6179479684302835
2.3586670564162526,2.7041800643086815,0.6179479684302835
2.3598363051739257,2.705349313066355,0.6107863197895352
2.3598363051739257,2.705349313066355,0.6107863197895352
2.36597486115171,2.6992107570885704,0.610494007600117
2.36597486115171,2.6992107570885704,0.610494007600117
2.357790119847998,2.706518561824028,0.6217480268927215
2.357790119847998,2.706518561824028,0.6217480268927215
2.357790119847998,2.701549254603917,0.6118094124524993
2.366851797719965,2.701549254603917,0.6118094124524993
2.366851797719965,2.691902952353113,0.6185325928091201
2.3645133002046186,2.691902952353113,0.6185325928091201
2.3645133002046186,2.691902952353113,0.6199941537562116
2.362759427068109,2.6875182695118385,0.6199941537562116
2.362759427068109,2.6875182695118385,0.6199941537562116
2.3700672318035663,2.6845951476176557,0.6199941537562116
2.3700672318035663,2.6845951476176557,0.6216018707980123
2.368605670856475,2.6951183864367145,0.6216018707980123
2.368605670856475,2.6951183864367145,0.6216018707980123
2.362759427068109,2.6845951476176557,0.6256942414498684
2.362759427068109,2.6845951476176557,0.6256942414498684
2.3656825489622917,2.686933645133002,0.6309558608593978
2.3656825489622917,2.686933645133002,0.6309558608593978
2.3656825489622917,2.6816720257234725,0.6208710903244665
2.358959368605671,2.6816720257234725,0.6208710903244665
2.358959368605671,2.6767027185033614,0.6169248757673195
2.3700672318035663,2.6767027185033614,0.6169248757673195
2.3700672318035663,2.6767027185033614,0.6403098509207834
2.3750365390236774,2.67524115755627,0.6403098509207834
2.3750365390236774,2.67524115755627,0.6335866705641625
2.3738672902660043,2.674364220988015,0.6335866705641625
2.3738672902660043,2.674364220988015,0.639871382636656
2.36597486115171,2.6714410990938324,0.639871382636656
2.36597486115171,2.6714410990938324,0.6024554223911137
2.370651856182403,2.662379421221865,0.6349020754165449
2.370651856182403,2.662379421221865,0.6349020754165449
2.3753288512130957,2.667348728441976,0.6341712949429992
2.3753288512130957,2.667348728441976,0.6341712949429992
2.3753288512130957,2.653610055539316,0.6484945922244958
2.3724057293189125,2.653610055539316,0.6484945922244958
2.3724057293189125,2.655656240865244,0.6425021923414206
2.366851797719965,2.655656240865244,0.6425021923414206
2.366851797719965,2.655656240865244,0.655510084770535
2.372990353697749,2.6541946799181524,0.655510084770535
2.372990353697749,2.6541946799181524,0.6584332066647179
2.3726980415083307,2.6463022508038585,0.6584332066647179
2.3726980415083307,2.6463022508038585,0.6708564747149957
2.374451914644841,2.650686933645133,0.6708564747149957
2.374451914644841,2.650686933645133,0.6708564747149957
2.3764980999707688,2.644840689856767,0.652586962876352
2.3764980999707688,2.644840689856767,0.652586962876352
2.3791289096755333,2.637240572931891,0.6718795673779596
2.3791289096755333,2.637240572931891,0.6718795673779596
2.3791289096755333,2.637240572931891,0.6698333820520316
2.3726980415083307,2.637240572931891,0.6698333820520316
2.3726980415083307,2.6346097632271266,0.6815258696287635
2.3797135340543702,2.6346097632271266,0.6815258696287635
2.3797135340543702,2.6346097632271266,0.6677871967261034
2.385559777842736,2.6322712657117804,0.6677871967261034
2.385559777842736,2.6322712657117804,0.676118094124525
2.384682841274481,2.627886582870506,0.676118094124525
2.384682841274481,2.627886582870506,0.6822566501023093
2.383805904706226,2.6170710318620287,0.6822566501023093
2.383805904706226,2.6170710318620287,0.6822566501023093
2.392282958199357,2.6226249634609764,0.6860567085647471
2.392282958199357,2.6226249634609764,0.6860567085647471
2.3928675825781935,2.624378836597486,0.6879567377959661
2.3928675825781935,2.624378836597486,0.6879567377959661
2.430283542823736,2.6094709149371527,0.702572347266881
2.3995907629348143,2.6094709149371527,0.702572347266881
2.3995907629348143,2.6062554808535516,0.7090032154340836
2.394621455714703,2.6062554808535516,0.7090032154340836
2.394621455714703,2.6062554808535516,0.7082724349605378
2.391113709441684,2.60654779304297,0.7082724349605378
2.391113709441684,2.60654779304297,0.7147033031277404
2.400467699503069,2.6050862320958785,0.7147033031277404
2.400467699503069,2.6050862320958785,0.7212803273896522
2.400175387313651,2.605378544285297,0.7212803273896522
2.400175387313651,2.605378544285297,0.7212803273896522
2.401344636071324,2.6009938614440222,0.7259573224203449
2.401344636071324,2.6009938614440222,0.7259573224203449
2.4033908213972524,2.601870798012277,0.7301958491669103
2.4033908213972524,2.601870798012277,0.7301958491669103
2.4033908213972524,2.5963168664133294,0.7399883075124233
2.406021631102017,2.5963168664133294,0.7399883075124233
2.406021631102017,2.6047939199064603,0.7471499561531716
2.414790996784566,2.6047939199064603,0.7471499561531716
2.414790996784566,2.6047939199064603,0.7611809412452499
2.410114001753873,2.6121017246419176,0.7611809412452499
2.410114001753873,2.6121017246419176,0.767173341128325
2.412160187079801,2.6091786027477344,0.767173341128325
2.412160187079801,2.6091786027477344,0.7665887167494885
2.4261911721718796,2.6062554808535516,0.7665887167494885
2.4261911721718796,2.6062554808535516,0.7665887167494885
2.4142063724057294,2.605378544285297,0.7724349605378544
2.4142063724057294,2.605378544285297,0.7724349605378544
2.4177141186787487,2.6036246711487867,0.7855890090616778
2.4177141186787487,2.6036246711487867,0.7855890090616778
2.4177141186787487,2.6080093539900613,0.7790119847997662
2.427652733118971,2.6080093539900613,0.7790119847997662
2.427652733118971,2.6121017246419176,0.803273896521485
2.426483484361298,2.6121017246419176,0.803273896521485
2.426483484361298,2.6121017246419176,0.8041508330897399
2.429698918444899,2.614732534346682,0.8041508330897399
2.429698918444899,2.614732534346682,0.8069277988892137
2.4367144109909384,2.614732534346682,0.8069277988892137
2.4367144109909384,2.614732534346682,0.812189418298743
2.439345220695703,2.6226249634609764,0.812189418298743
2.439345220695703,2.6226249634609764,0.812189418298743
2.43642209880152,2.6217480268927216,0.8224203449283836
2.43642209880152,2.6217480268927216,0.8224203449283836
2.4425606547793044,2.6325635779011987,0.8276819643379129
2.4425606547793044,2.6325635779011987,0.8276819643379129
2.4425606547793044,2.6299327681964337,0.8421514177141187
2.4367144109909384,2.6299327681964337,0.8421514177141187
2.4367144109909384,2.638702133878983,0.840543700672318
2.4460684010523237,2.638702133878983,0.840543700672318
2.4460684010523237,2.638702133878983,0.8439052908506285
2.4457760888629054,2.646886875182695,0.8439052908506285
2.4457760888629054,2.6843028354282374,0.863051739257527
2.4484068985676704,2.6588716749488452,0.863051739257527
2.4484068985676704,2.6588716749488452,0.8566208710903245
2.453960830166618,2.6667641040631396,0.8566208710903245
2.453960830166618,2.6667641040631396,0.8940368313358668
2.4574685764396373,2.6734872844197604,0.8665594855305466
2.4574685764396373,2.6734872844197604,0.8665594855305466
2.4577608886290556,2.6831335866705643,0.868897983045893
2.4577608886290556,2.6831335866705643,0.868897983045893
2.4577608886290556,2.691610640163695,0.8840982168956445
2.452791581408945,2.691610640163695,0.8840982168956445
2.452791581408945,2.7041800643086815,0.887459807073955
2.4577608886290556,2.7041800643086815,0.887459807073955
2.4577608886290556,2.713241742180649,0.8820520315697165
2.4603916983338205,2.713241742180649,0.8820520315697165
2.4603916983338205,2.713241742180649,0.8952060800935399
2.458930137386729,2.722888044431453,0.8952060800935399
2.458930137386729,2.722888044431453,0.8968137971353406
2.4633148202280033,2.737795966091786,0.8968137971353406
2.4633148202280033,2.737795966091786,0.9342297573808828
2.456007015492546,2.74744226834259,0.9007600116924875
2.456007015492546,2.74744226834259,0.9007600116924875
2.456007015492546,2.759134755919322,0.912014030985092
2.456007015492546,2.759134755919322,0.912014030985092
2.456007015492546,2.771996492253727,0.9150833089739843
2.4524992692195267,2.771996492253727,0.9150833089739843
2.4524992692195267,2.79041216018708,0.9193218357205496
2.460976322712657,2.79041216018708,0.9193218357205496
2.460976322712657,2.8006430868167205,0.928529669687226
2.457176264250219,2.8006430868167205,0.928529669687226
2.457176264250219,2.8380590470622624,0.91581408944753
2.4592224495761474,2.8135048231511255,0.91581408944753
2.4592224495761474,2.8135048231511255,0.9323297281496639
2.4574685764396373,2.8231511254019295,0.9323297281496639
2.4574685764396373,2.8231511254019295,0.9323297281496639
2.456007015492546,2.837766734872844,0.9155217772581117
2.456007015492546,2.837766734872844,0.9155217772581117
2.456007015492546,2.849459222449576,0.9220988015200234
2.456007015492546,2.849459222449576,0.9220988015200234
2.456007015492546,2.862028646594563,0.9301373867290266
2.456883952060801,2.862028646594563,0.9301373867290266
2.456883952060801,2.882490499853844,0.9282373574978077
2.460976322712657,2.882490499853844,0.9282373574978077
2.460976322712657,2.888629055831628,0.9235603624671149
2.4524992692195267,2.888629055831628,0.9235603624671149
2.4524992692195267,2.888629055831628,0.9237065185618241
2.4466530254311607,2.90032154340836,0.9237065185618241
2.4466530254311607,2.90032154340836,0.9294066062554809
2.4434375913475592,2.919614147909968,0.9294066062554809
2.4434375913475592,2.919614147909968,0.9294066062554809
2.444314527915814,2.927506577024262,0.9283835135925168
2.444314527915814,2.927506577024262,0.9283835135925168
2.451037708272435,2.9450453083893597,0.9237065185618241
2.451037708272435,2.9450453083893597,0.9237065185618241
2.451037708272435,2.965507161648641,0.9346682256650102
2.442268342589886,2.965507161648641,0.9346682256650102
2.442268342589886,2.966676410406314,0.9292604501607717
2.441099093832213,2.966676410406314,0.9292604501607717
2.441099093832213,2.985384390529085,0.9298450745396083
2.4437299035369775,2.985384390529085,0.9298450745396083
2.4437299035369775,2.985384390529085,0.9181525869628764
2.4416837182110496,2.991522946506869,0.9181525869628764
2.4416837182110496,2.991522946506869,0.928529669687226
2.447822274188834,3.0073078047354573,0.928529669687226
2.447822274188834,3.0073078047354573,0.928529669687226
2.4402221572639577,3.0172464191756796,0.9269219526454253
2.4402221572639577,3.0172464191756796,0.9269219526454253
2.4402221572639577,3.02747734580532,0.9188833674364221
2.4402221572639577,3.02747734580532,0.9188833674364221
2.4402221572639577,3.0447237649809997,0.9131832797427653
2.436129786612102,3.0447237649809997,0.9131832797427653
2.436129786612102,3.040339082139725,0.9207833966676411
2.43817597193803,3.040339082139725,0.9207833966676411
2.43817597193803,3.0575855013154047,0.9124524992692196
2.4320374159602456,3.0575855013154047,0.9124524992692196
2.4320374159602456,3.095001461560947,0.91581408944753
2.4308681672025725,3.0710318620286468,0.91581408944753
2.4308681672025725,3.0710318620286468,0.9172756503946214
2.4355451622332653,3.07044723764981,0.9172756503946214
2.4355451622332653,3.07044723764981,0.9172756503946214
2.4317451037708273,3.087985969014908,0.9219526454253142
2.4317451037708273,3.087985969014908,0.9219526454253142
2.429698918444899,3.093832212803274,0.9184448991522947
2.429698918444899,3.093832212803274,0.9184448991522947
2.4671148786904413,3.0990938322128034,0.9028061970184157
2.4340836012861735,3.0990938322128034,0.9028061970184157
2.4340836012861735,3.1034785150540776,0.9115755627009646
2.426775796550716,3.1034785150540776,0.9115755627009646
2.426775796550716,3.106693949137679,0.9147909967845659
2.4270681087401345,3.106693949137679,0.9147909967845659
2.4270681087401345,3.106693949137679,0.9033908213972522
2.425314235603625,3.112540192926045,0.9033908213972522
2.425314235603625,3.112540192926045,0.9028061970184157
2.414790996784566,3.1096170710318622,0.9028061970184157
2.414790996784566,3.1096170710318622,0.9028061970184157
2.419760304004677,3.117509500146156,0.9035369774919614
2.419760304004677,3.117509500146156,0.9035369774919614
2.4250219234142065,3.1189710610932475,0.9009061677871967
2.4250219234142065,3.1189710610932475,0.9009061677871967
2.4250219234142065,3.1201403098509206,0.8896521484945922
2.4203449283835137,3.1201403098509206,0.8896521484945922
2.4203449283835137,3.1201403098509206,0.9049985384390529
2.4291142940660624,3.1201403098509206,0.9049985384390529
2.4291142940660624,3.119555685472084,0.9142063724057293
2.418006430868167,3.119555685472084,0.9142063724057293
2.418006430868167,3.119555685472084,0.9052908506284713
2.4250219234142065,3.1236480561239404,0.9052908506284713
2.4250219234142065,3.1236480561239404,0.9080678164279451
2.4250219234142065,3.1224788073662673,0.9080678164279451
2.4250219234142065,3.1224788073662673,0.9080678164279451
2.420637240572932,3.1180941245249927,0.9017831043554516
2.420637240572932,3.1180941245249927,0.9017831043554516
2.4133294358374746,3.106693949137679,0.9047062262496346
2.4133294358374746,3.106693949137679,0.9047062262496346
2.4133294358374746,3.110201695410699,0.9095293773750366
2.4142063724057294,3.110201695410699,0.9095293773750366
2.4142063724057294,3.110494007600117,0.9000292312189418
2.4223911137094416,3.110494007600117,0.9000292312189418
2.4223911137094416,3.100555393159895,0.9136217480268927
2.422975738088278,3.100555393159895,0.9136217480268927
2.422975738088278,3.100555393159895,0.9136217480268927
2.4223911137094416,3.1011400175387314,0.9136217480268927
2.4223911137094416,3.1011400175387314,0.9068985676702719
2.4294066062554807,3.0932475884244375,0.9068985676702719
2.4294066062554807,3.0932475884244375,0.9068985676702719
2.4294066062554807,3.086232095878398,0.9163987138263665
2.4294066062554807,3.086232095878398,0.9163987138263665
2.4247296112247883,3.086232095878398,0.9009061677871967
2.4247296112247883,3.086232095878398,0.9009061677871967
2.4247296112247883,3.0774627301958493,0.9146448406898567
2.4270681087401345,3.0774627301958493,0.9146448406898567
2.4270681087401345,3.076001169248758,0.9155217772581117
2.4340836012861735,3.076001169248758,0.9155217772581117
2.4340836012861735,3.0619701841566793,0.9196141479099679
2.432622040339082,3.0619701841566793,0.9196141479099679
2.432622040339082,3.0619701841566793,0.9294066062554809
2.4329143525285004,3.0575855013154047,0.9294066062554809
2.4329143525285004,3.0575855013154047,0.9288219818766442
2.436129786612102,3.0444314527915814,0.9288219818766442
2.436129786612102,3.0444314527915814,0.9288219818766442
2.4370067231803567,3.033031277404268,0.9228295819935691
2.4370067231803567,3.033031277404268,0.9228295819935691
2.4413914060216313,3.0228003507746273,0.9323297281496639
2.4413914060216313,3.0228003507746273,0.9323297281496639
2.403975445776089,3.015784858228588,0.9219526454253142
2.4294066062554807,3.015784858228588,0.9219526454253142
2.4294066062554807,3.0055539315989477,0.9184448991522947
2.439637532885121,3.0055539315989477,0.9184448991522947
2.439637532885121,2.991815258696288,0.9305758550131541
2.434375913475592,2.991815258696288,0.9305758550131541
2.434375913475592,2.991815258696288,0.9111370944168372
2.4434375913475592,2.9836305173925752,0.9111370944168372
2.4434375913475592,2.9836305173925752,0.9323297281496639
2.4446068401052323,2.9713534054370068,0.9323297281496639
2.4446068401052323,2.9713534054370068,0.9323297281496639
2.445483776673487,2.959660917860275,0.9261911721718795
2.445483776673487,2.959660917860275,0.9261911721718795
2.448991522946507,2.950014615609471,0.9260450160771704
2.448991522946507,2.950014615609471,0.9260450160771704
2.448991522946507,2.9313066354867,0.9229757380882783
2.443145279158141,2.9313066354867,0.9229757380882783
2.443145279158141,2.924291142940661,0.9264834843612979
2.447822274188834,2.924291142940661,0.9264834843612979
2.447822274188834,2.9117217187956737,0.9222449576147326
2.448114586378252,2.9117217187956737,0.9222449576147326
2.448114586378252,2.9117217187956737,0.92955276235019
2.448114586378252,2.899444606840105,0.92955276235019
2.448114586378252,2.899444606840105,0.928529669687226
2.4533762057877815,2.8900906167787195,0.928529669687226
2.4533762057877815,2.8900906167787195,0.928529669687226
2.4516223326512714,2.878982753580824,0.9270681087401345
2.4516223326512714,2.878982753580824,0.9270681087401345
2.455130078924291,2.8655363928675825,0.9182987430575855
2.455130078924291,2.8655363928675825,0.9182987430575855
2.455130078924291,2.852090032154341,0.9231218941829874
2.4533762057877815,2.852090032154341,0.9231218941829874
2.4533762057877815,2.841566793335282,0.9143525285004385
2.4545454545454546,2.841566793335282,0.9143525285004385
2.4545454545454546,2.8348436129786614,0.907044723764981
2.4472376498099973,2.8348436129786614,0.907044723764981
2.4472376498099973,2.8348436129786614,0.9042677579655072
2.4545454545454546,2.814966384098217,0.9042677579655072
2.4545454545454546,2.814966384098217,0.9068985676702719
2.4516223326512714,2.809120140309851,0.9068985676702719
2.4516223326512714,2.809120140309851,0.9068985676702719
2.4600993861444023,2.793627594270681,0.912890967553347
2.4600993861444023,2.793627594270681,0.912890967553347
2.4460684010523237,2.7813504823151125,0.9121601870798012
2.4460684010523237,2.7813504823151125,0.9121601870798012
